id,phrases
158,"Transporte y movilidad 8.10 Estableceremos una estrategia de transportes y movilidad para la comunidad de Madrid. Una estrategia desarrollada a través de un plan ejecutivo que coordine a las diferentes administraciones con competencias en transporte y movilidad alineada con los Objetivos de Desarrollo Sostenible 2030 poniendo a las personas en el centro, sin dejar a nadie atrás. 8.11 Invertiremos más de 7.000 millones de euros en infraestructuras de transporte público y llevaremos el Metro a Valdebebas. La línea 11 de metro será ampliada hasta Cuatro Vientos y Valdebebas, la Línea 3 se extenderá desde esta última hasta la estación de El Casar, conectando con la línea 12 de Metro y con la línea C-3 de Cercanías Renfe, la línea 5 se ampliará hasta el Aeropuerto de Barajas-Adolfo Suárez y crearemos 5 nuevos intercambiadores. 8.12 Garantizaremos el Acceso Universal y la Promoción del Transporte Público. Este Plan Universal tendrá como objetivo garantizar el acceso universal al transporte público, convirtiéndolo en la opción preferida de movilidad de la mayoría de los ciudadanos, mediante la mejora de horarios, puntualidad, rutas y capilaridad del servicio. Integraremos todos los modos de transporte a través del billete único, y mejoraremos la competitividad implementando el pago con tarjeta en todos los vehículos. 8.13 Estableceremos la Zona Única de Tarifa los fines de semana y festivos para todos los titulares de un Abono Transporte en la Comunidad de Madrid. 8.14 Abriremos el Metro 24 horas todos los fines de semana. Ampliaremos la apertura del metro durante los fines de semana hasta las 24 horas. 8.15 Abono de 30€ entre los 26 y los 30 años. Implantaremos una tarifa plana de 30 euros en el precio del Abono Transportes mensual para jóvenes de entre 26 y 30 años para todas las zonas tarifarias. Apostamos por medidas de apoyo a jóvenes y familias en un contexto de crisis como el actual y que servirá para fomentar el uso del transporte público. 8.16 Aplicaremos una Estrategia de Big Data y datos OpenSource al transporte. Los millones de datos que generamos diariamente sobre nuestra movilidad, utilizados con todas las garantías en términos de anonimato y protección de los ciudadanos, pueden conducirnos a ser la primera región gestionada con criterios de SmartCity del país, mejorando al mismo tiempo la calidad de vida de los ciudadanos. 8.17 Impulsaremos una estrategia de movilidad activa en nuestra región a través de los carriles bici, el senderismo o las rutas ciclistas. A partir de la pandemia, las formas de movilidad activa como la bici, los patinetes o caminar se han vuelto cada vez más importantes en nuestros centros urbanos y entre ellos. Por ello, desde Ciudadanos impulsaremos una estrategia que tenga en cuenta estas nuevas tendencias en el diseño de los espacios urbanos en colaboración con los municipios de la Comunidad de Madrid. 8.18 Optimizaremos el transporte de “última milla”. Ante el auge de la venta online y el reparto de paquetes a domicilio debemos apostar por el uso de los datos de transporte y Big Data de las empresas de reparto de mercancías, para optimizar el tráfico de estos vehículos y reducir la huella medioambiental de esta actividad. 8.19 Sustituiremos todos los guardarraíles asesinos existentes en las carreteras de la Comunidad de Madrid. Nos comprometemos a sustituirlos por nuevos modelos con Sistemas de Protección para Motociclistas de esta forma, mejoraremos la seguridad de los motoristas y reduciremos las lesiones asociadas."
159,"8.10 Estableceremos una estrategia de transportes y movilidad para la comunidad de Madrid. Una estrategia desarrollada a través de un plan ejecutivo que coordine a las diferentes administraciones con competencias en transporte y movilidad alineada con los Objetivos de Desarrollo Sostenible 2030 poniendo a las personas en el centro, sin dejar a nadie atrás."
160,"8.11 Invertiremos más de 7.000 millones de euros en infraestructuras de transporte público y llevaremos el Metro a Valdebebas. La línea 11 de metro será ampliada hasta Cuatro Vientos y Valdebebas, la Línea 3 se extenderá desde esta última hasta la estación de El Casar, conectando con la línea 12 de Metro y con la línea C-3 de Cercanías Renfe, la línea 5 se ampliará hasta el Aeropuerto de Barajas-Adolfo Suárez y crearemos 5 nuevos intercambiadores."
161,"8.12 Garantizaremos el Acceso Universal y la Promoción del Transporte Público. Este Plan Universal tendrá como objetivo garantizar el acceso universal al transporte público, convirtiéndolo en la opción preferida de movilidad de la mayoría de los ciudadanos, mediante la mejora de horarios, puntualidad, rutas y capilaridad del servicio. Integraremos todos los modos de transporte a través del billete único, y mejoraremos la competitividad implementando el pago con tarjeta en todos los vehículos."
162,8.13 Estableceremos la Zona Única de Tarifa los fines de semana y festivos para todos los titulares de un Abono Transporte en la Comunidad de Madrid.
163,8.14 Abriremos el Metro 24 horas todos los fines de semana. Ampliaremos la apertura del metro durante los fines de semana hasta las 24 horas.
164,8.15 Abono de 30€ entre los 26 y los 30 años. Implantaremos una tarifa plana de 30 euros en el precio del Abono Transportes mensual para jóvenes de entre 26 y 30 años para todas las zonas tarifarias. Apostamos por medidas de apoyo a jóvenes y familias en un contexto de crisis como el actual y que servirá para fomentar el uso del transporte público.
165,"8.16 Aplicaremos una Estrategia de Big Data y datos OpenSource al transporte. Los millones de datos que generamos diariamente sobre nuestra movilidad, utilizados con todas las garantías en términos de anonimato y protección de los ciudadanos, pueden conducirnos a ser la primera región gestionada con criterios de SmartCity del país, mejorando al mismo tiempo la calidad de vida de los ciudadanos."
166,"8.17 Impulsaremos una estrategia de movilidad activa en nuestra región a través de los carriles bici, el senderismo o las rutas ciclistas. A partir de la pandemia, las formas de movilidad activa como la bici, los patinetes o caminar se han vuelto cada vez más importantes en nuestros centros urbanos y entre ellos. Por ello, desde Ciudadanos impulsaremos una estrategia que tenga en cuenta estas nuevas tendencias en el diseño de los espacios urbanos en colaboración con los municipios de la Comunidad de Madrid."
167,"8.18 Optimizaremos el transporte de “última milla”. Ante el auge de la venta online y el reparto de paquetes a domicilio debemos apostar por el uso de los datos de transporte y Big Data de las empresas de reparto de mercancías, para optimizar el tráfico de estos vehículos y reducir la huella medioambiental de esta actividad."
168,"8.19 Sustituiremos todos los guardarraíles asesinos existentes en las carreteras de la Comunidad de Madrid. Nos comprometemos a sustituirlos por nuevos modelos con Sistemas de Protección para Motociclistas de esta forma, mejoraremos la seguridad de los motoristas y reduciremos las lesiones asociadas."
169,"Electrificación y eficiencia energética 8.20 Impulsaremos una red de recarga para vehículos eléctricos en toda la Comunidad de Madrid. Serán puntos de acceso público y estarán distribuidos por toda la región. Los puntos serán de carga semi-rápida, rápida y ultra-rápida, y llevarán asociada una aplicación con la ubicación de estos puntos y diversa información de interés sobre los mismos. 8.21 Culminaremos la renovación de las flotas oficiales por vehículos eléctricos y/o poco contaminantes. Nos aseguraremos de instalar e incorporar puntos de recarga de acceso público en instalaciones dependientes de la Comunidad de Madrid para impulsar la extensión de este tipo de servicios. 8.22 Seguiremos desarrollando el programa regional de Eficiencia Energética en Edificaciones Residenciales y Dotaciones. Complementaremos la inversión de las Comunidades de Vecinos y los Ayuntamientos que emprendan mejoras en sus edificaciones siempre que supongan un importante ahorro del consumo energético y reducción de las emisiones, acciones que fomenten la autosuficiencia o incluso el aprovechamiento del espacio dotacional para aumentar la superficie instalada generadora de energía renovable. 8.23 Garantizaremos que todos los edificios públicos sean cero emisiones. Impulsaremos las actuaciones necesarias para incrementar el consumo de energías renovables, minimizar la demanda de energía a través de la mejora de la eficiencia energética de las edificaciones, la producción propia de energías renovables y las políticas de ahorro energético. 8.24 Impulsaremos la Ley de Sostenibilidad Energética para expandir las energías renovables, eliminando en todo lo posible las barreras administrativas existentes, especialmente para las instalaciones autoconsumo para particulares. Se creará una ventanilla única de asesoramiento e información para las instalaciones de autoconsumo de particulares individual y colectivo, PYMES, e instalaciones agrarias. 8.25 Potenciaremos la energía fotovoltaica, aprovechando la infraestructura existente en edificios públicos. Los beneficios obtenidos por la venta de energía excedente se dedicarán a la financiación de un fondo específico de lucha contra la pobreza energética. 8.26 Apoyaremos la instalación de placas solares, a través de la bonificación temporal en el IBI a favor de los propietarios de viviendas que instalen este sistema de energía renovable y pediremos al Gobierno que incluya este tipo de inversiones en su plan de subvenciones para la rehabilitación y eficiencia energética de vivienda."
170,"8.20 Impulsaremos una red de recarga para vehículos eléctricos en toda la Comunidad de Madrid. Serán puntos de acceso público y estarán distribuidos por toda la región. Los puntos serán de carga semi-rápida, rápida y ultra-rápida, y llevarán asociada una aplicación con la ubicación de estos puntos y diversa información de interés sobre los mismos."
171,8.21 Culminaremos la renovación de las flotas oficiales por vehículos eléctricos y/o poco contaminantes. Nos aseguraremos de instalar e incorporar puntos de recarga de acceso público en instalaciones dependientes de la Comunidad de Madrid para impulsar la extensión de este tipo de servicios.
172,"8.22 Seguiremos desarrollando el programa regional de Eficiencia Energética en Edificaciones Residenciales y Dotaciones. Complementaremos la inversión de las Comunidades de Vecinos y los Ayuntamientos que emprendan mejoras en sus edificaciones siempre que supongan un importante ahorro del consumo energético y reducción de las emisiones, acciones que fomenten la autosuficiencia o incluso el aprovechamiento del espacio dotacional para aumentar la superficie instalada generadora de energía renovable."
173,"8.23 Garantizaremos que todos los edificios públicos sean cero emisiones. Impulsaremos las actuaciones necesarias para incrementar el consumo de energías renovables, minimizar la demanda de energía a través de la mejora de la eficiencia energética de las edificaciones, la producción propia de energías renovables y las políticas de ahorro energético."
174,"8.24 Impulsaremos la Ley de Sostenibilidad Energética para expandir las energías renovables, eliminando en todo lo posible las barreras administrativas existentes, especialmente para las instalaciones autoconsumo para particulares. Se creará una ventanilla única de asesoramiento e información para las instalaciones de autoconsumo de particulares individual y colectivo, PYMES, e instalaciones agrarias."
175,"8.25 Potenciaremos la energía fotovoltaica, aprovechando la infraestructura existente en edificios públicos. Los beneficios obtenidos por la venta de energía excedente se dedicarán a la financiación de un fondo específico de lucha contra la pobreza energética."
176,"8.26 Apoyaremos la instalación de placas solares, a través de la bonificación temporal en el IBI a favor de los propietarios de viviendas que instalen este sistema de energía renovable y pediremos al Gobierno que incluya este tipo de inversiones en su plan de subvenciones para la rehabilitación y eficiencia energética de vivienda."
177,"Bienestar animal y mascotas 8.27 Avanzaremos en nuestro compromiso con la prohibición del sacrificio de animales sanos, las mutilaciones con fines estéticos, la exposición de animales en escaparates y su entrega en premios. 8.28 Promoveremos que las protectoras de animales sean consideradas entidades de utilidad pública y garantizaremos el acceso de los animales a los albergues de personas sin hogar, a las residencias de mayores y a las casas de acogida y pisos tutelados de las víctimas de violencia de género. 8.29 Dispondremos que los instrumentos de planeamiento urbanístico deban prever la dotación de espacios de esparcimiento para animales de compañía. La dotación de zonas verdes y equipamientos públicos en los planes de ordenación urbana deberán contemplar la instalación de espacios para el recreo y ejercicio de los animales. 8.30 Estableceremos un sistema de adopción animal unificado que facilite y promueva la adopción de animales de compañía, priorizando el acogimiento familiar. Crearemos una red de centros de acogida e incrementaremos los recursos para garantizar una atención adecuada a los animales de compañía en situación de desamparo, trabajando conjuntamente con las entidades sociales protectoras y con refugios de animales para mejorar la detección y respuesta."
178,"8.27 Avanzaremos en nuestro compromiso con la prohibición del sacrificio de animales sanos, las mutilaciones con fines estéticos, la exposición de animales en escaparates y su entrega en premios."
179,"8.28 Promoveremos que las protectoras de animales sean consideradas entidades de utilidad pública y garantizaremos el acceso de los animales a los albergues de personas sin hogar, a las residencias de mayores y a las casas de acogida y pisos tutelados de las víctimas de violencia de género."
180,8.29 Dispondremos que los instrumentos de planeamiento urbanístico deban prever la dotación de espacios de esparcimiento para animales de compañía. La dotación de zonas verdes y equipamientos públicos en los planes de ordenación urbana deberán contemplar la instalación de espacios para el recreo y ejercicio de los animales.
181,"8.30 Estableceremos un sistema de adopción animal unificado que facilite y promueva la adopción de animales de compañía, priorizando el acogimiento familiar. Crearemos una red de centros de acogida e incrementaremos los recursos para garantizar una atención adecuada a los animales de compañía en situación de desamparo, trabajando conjuntamente con las entidades sociales protectoras y con refugios de animales para mejorar la detección y respuesta."
182,"Medio rural y agricultura 8.31 Pondremos en marcha un Programa de Desarrollo Rural Integral para garantizar la triple sostenibilidad del medio rural: sostenibilidad demográfica, con medidas para asegurar unos servicios públicos de calidad en todo el territorio madrileño; sostenibilidad económica, impulsando conservación y atracción de nuevo talento; y sostenibilidad medioambiental. con la conservación y puesta en valor del patrimonio natural de la Comunidad de Madrid. 8.32 Facilitaremos el relevo generacional en las explotaciones agrarias que garantice la continuidad de la actividad en el medio rural. Estableceremos incentivos y asesoramiento personalizado en las herencias y donaciones de explotaciones agrarias que se realicen a favor de agricultores profesionales o de cooperativas agrarias. 8.33 Impulsaremos el consumo de productos ecológicos madrileños obtenidos en el entorno de los consumidores, minimizando los costes de transporte y la contaminación, fomentando el empleo y desarrollo rural y favoreciendo su consumo en los comedores escolares."
183,"8.31 Pondremos en marcha un Programa de Desarrollo Rural Integral para garantizar la triple sostenibilidad del medio rural: sostenibilidad demográfica, con medidas para asegurar unos servicios públicos de calidad en todo el territorio madrileño; sostenibilidad económica, impulsando conservación y atracción de nuevo talento; y sostenibilidad medioambiental. con la conservación y puesta en valor del patrimonio natural de la Comunidad de Madrid."
184,8.32 Facilitaremos el relevo generacional en las explotaciones agrarias que garantice la continuidad de la actividad en el medio rural. Estableceremos incentivos y asesoramiento personalizado en las herencias y donaciones de explotaciones agrarias que se realicen a favor de agricultores profesionales o de cooperativas agrarias.
185,"8.33 Impulsaremos el consumo de productos ecológicos madrileños obtenidos en el entorno de los consumidores, minimizando los costes de transporte y la contaminación, fomentando el empleo y desarrollo rural y favoreciendo su consumo en los comedores escolares."
186,"Salud mental 9.1 Pondremos en marcha un Plan de Acción para la Prevención de Trastornos de la Conducta Alimentaria, con especial atención a niños y jóvenes. Los trastornos de la conducta alimentaria son un problema de salud pública creciente, que afecta de forma específica a los más jóvenes. Formaremos a los orientadores escolares en la detección temprana de estos trastornos y educaremos a los jóvenes sobre sus riesgos. 9.2 Más psicólogos para el Plan Estratégico de Salud Mental 2021-2025. La salud mental ha sido una de las prioridades de Ciudadanos, especialmente después del impacto de las restricciones impuestas por la pandemia de COVID-19. 9.3 Desarrollaremos una Estrategia Autonómica de Prevención del Suicidio, con especial atención a jóvenes y personas mayores en situación de soledad no deseada. 9.4 Reforzaremos la atención psicológica a la cartera de servicios comunes del Servicio Madrileño de Salud (SERMAS). Los problemas de salud mental pueden afectar a todos los madrileños, pero no todos pueden permitirse acudir a recibir atención y apoyo profesional. Por ello, incorporaremos progresivamente estos servicios a los que presta el SERMAS a través de sus centros de salud, hospitales y centros especializados."
187,"9.1 Pondremos en marcha un Plan de Acción para la Prevención de Trastornos de la Conducta Alimentaria, con especial atención a niños y jóvenes. Los trastornos de la conducta alimentaria son un problema de salud pública creciente, que afecta de forma específica a los más jóvenes. Formaremos a los orientadores escolares en la detección temprana de estos trastornos y educaremos a los jóvenes sobre sus riesgos."
188,"9.2 Más psicólogos para el Plan Estratégico de Salud Mental 2021-2025. La salud mental ha sido una de las prioridades de Ciudadanos, especialmente después del impacto de las restricciones impuestas por la pandemia de COVID-19."
189,"9.3 Desarrollaremos una Estrategia Autonómica de Prevención del Suicidio, con especial atención a jóvenes y personas mayores en situación de soledad no deseada."
190,"9.4 Reforzaremos la atención psicológica a la cartera de servicios comunes del Servicio Madrileño de Salud (SERMAS). Los problemas de salud mental pueden afectar a todos los madrileños, pero no todos pueden permitirse acudir a recibir atención y apoyo profesional. Por ello, incorporaremos progresivamente estos servicios a los que presta el SERMAS a través de sus centros de salud, hospitales y centros especializados."
191,"Derechos 9.5 Pondremos en marcha la estrategia integral de vida autónoma para personas con discapacidad. Incentivaremos la puesta en marcha de proyectos innovadores de vida autónoma favoreciendo la libertad individual y el progreso hacia modelos de atención menos institucionalizados y más comunitarios, con especial énfasis en la atención centrada en la persona. 9.6 Aseguraremos que las personas con ELA puedan acceder de manera gratuita a todos los tratamientos y cuidados relacionados con su enfermedad y para la mejora de su calidad de vida en los servicios públicos. Las personas con ELA y otras enfermedades neurodegenerativas verán reconocida su condición de personas con discapacidad desde el mismo momento del diagnóstico, con independencia del estadio de desarrollo de la enfermedad, para garantizar una protección temprana y un apoyo sociolaboral eficaces. 9.7 Aprobaremos un nuevo Plan de Adicciones que incorpore nuevos fenómenos y perfiles de riesgo y garantice una asistencia integral y rehabilitadora a las personas afectadas. Abordaremos directamente la realidad de adicciones sin sustancia cada vez más relevante, como el juego patológico o las derivadas del uso abusivo de pantallas. Reforzaremos las medidas de vigilancia y seguimiento sobre el tabaquismo, el abuso del alcohol y el juego irresponsable. 9.8 Apostaremos por la figura del “asistente personal” como recurso del Sistema para la Autonomía y Atención a la Dependencia (SAAD). Apostaremos por el conjunto de servicios y prestaciones económicas destinados a la promoción de la autonomía personal, la atención y protección a las personas en situación de dependencia que contribuyan a la mejora de las condiciones de vida de los ciudadanos. 9.9 Lucharemos por erradicar los prejuicios sobre la discapacidad. Desarrollaremos campañas de sensibilización que favorezcan el cambio de actitudes y luchen contra los sesgos, estereotipos y prejuicios que recaen sobre las personas con discapacidad. 9.10 Eliminaremos las listas de espera en atención temprana. Daremos más apoyo a las familias que tengan hijos con trastornos, patologías o necesidades específicas."
192,"9.5 Pondremos en marcha la estrategia integral de vida autónoma para personas con discapacidad. Incentivaremos la puesta en marcha de proyectos innovadores de vida autónoma favoreciendo la libertad individual y el progreso hacia modelos de atención menos institucionalizados y más comunitarios, con especial énfasis en la atención centrada en la persona."
193,"9.6 Aseguraremos que las personas con ELA puedan acceder de manera gratuita a todos los tratamientos y cuidados relacionados con su enfermedad y para la mejora de su calidad de vida en los servicios públicos. Las personas con ELA y otras enfermedades neurodegenerativas verán reconocida su condición de personas con discapacidad desde el mismo momento del diagnóstico, con independencia del estadio de desarrollo de la enfermedad, para garantizar una protección temprana y un apoyo sociolaboral eficaces."
194,"9.7 Aprobaremos un nuevo Plan de Adicciones que incorpore nuevos fenómenos y perfiles de riesgo y garantice una asistencia integral y rehabilitadora a las personas afectadas. Abordaremos directamente la realidad de adicciones sin sustancia cada vez más relevante, como el juego patológico o las derivadas del uso abusivo de pantallas. Reforzaremos las medidas de vigilancia y seguimiento sobre el tabaquismo, el abuso del alcohol y el juego irresponsable."
195,"9.8 Apostaremos por la figura del “asistente personal” como recurso del Sistema para la Autonomía y Atención a la Dependencia (SAAD). Apostaremos por el conjunto de servicios y prestaciones económicas destinados a la promoción de la autonomía personal, la atención y protección a las personas en situación de dependencia que contribuyan a la mejora de las condiciones de vida de los ciudadanos."
196,"9.9 Lucharemos por erradicar los prejuicios sobre la discapacidad. Desarrollaremos campañas de sensibilización que favorezcan el cambio de actitudes y luchen contra los sesgos, estereotipos y prejuicios que recaen sobre las personas con discapacidad."
197,"9.10 Eliminaremos las listas de espera en atención temprana. Daremos más apoyo a las familias que tengan hijos con trastornos, patologías o necesidades específicas."
198,"Deporte y hábitos saludables 9.11 Exigiremos al Gobierno de España la rebaja del IVA a los gimnasios y servicios deportivos relacionados con la salud del 21 al 10%. La actividad física se ha revelado como uno de los más importantes factores preventivos de la enfermedad asociada a la Covid-19. Por ello, es necesario, más que nunca, promover este tipo de actividad. 9.12 Impulsaremos una Ley de Mecenazgo Deportivo para financiar al deporte base a través de las federaciones, asociaciones y clubs sin ánimo de lucro. 9.13 Estableceremos y fomentaremos políticas que faciliten y promuevan la práctica regular de actividades físicas y deportivas. Es una apuesta indispensable para la sostenibilidad, el ahorro de costes en el sistema sanitario, la lucha contra la Covid-19 y, muy especialmente, la “fatiga pandémica” y el sedentarismo. El deporte es sinónimo de salud, por lo que invertir en deporte es invertir en salud. 9.14 Impulsaremos un Plan de Apoyo a los Clubs de Deporte Base. El objetivo es la protección social de los profesionales que prestan servicios en régimen de laboralidad en estas entidades y el establecimiento de medidas facilitadoras a los Clubs de deporte base, sin ánimo de lucro. 9.15 Potenciaremos los programas vinculados con la “receta deportiva” y la formación de sus prescriptores. Promoveremos la actualización de la Ley del Deporte de la Comunidad de Madrid. La adaptaremos a las necesidades actuales de la sociedad madrileña. 9.16 Fomentaremos y apostaremos por la participación de las mujeres en el deporte. Promoveremos la organización de eventos específicos que fomenten la participación de la mujer en el deporte otorgando ayudas a Federaciones y Clubes por el incremento del número de licencias femeninas. Apostaremos por el deporte inclusivo, que permita establecer cambios significativos en la relación de las personas con discapacidad con el deporte. 9.17 Apostaremos por celebrar grandes eventos deportivos en la Comunidad de Madrid. Buscaremos grandes eventos deportivos nacionales e internacionales, así como grandes espectáculos deportivos que contribuyan a difundir la Marca Madrid. 9.18 Crearemos el Carnet Campus Región en Forma para que los estudiantes puedan utilizar las instalaciones deportivas de cualquier universidad pública de la Comunidad de Madrid. También los docentes y el personal que trabaje en cualquiera de las 6 universidades públicas de la Comunidad de Madrid tendrá acceso a las instalaciones a través de un carnet común que permita generar una comunidad deportiva dentro del mundo universitario para el uso de campos de fútbol, pistas de pádel, etc."
199,"9.11 Exigiremos al Gobierno de España la rebaja del IVA a los gimnasios y servicios deportivos relacionados con la salud del 21 al 10%. La actividad física se ha revelado como uno de los más importantes factores preventivos de la enfermedad asociada a la Covid-19. Por ello, es necesario, más que nunca, promover este tipo de actividad."
200,"9.12 Impulsaremos una Ley de Mecenazgo Deportivo para financiar al deporte base a través de las federaciones, asociaciones y clubs sin ánimo de lucro."
201,"9.13 Estableceremos y fomentaremos políticas que faciliten y promuevan la práctica regular de actividades físicas y deportivas. Es una apuesta indispensable para la sostenibilidad, el ahorro de costes en el sistema sanitario, la lucha contra la Covid-19 y, muy especialmente, la “fatiga pandémica” y el sedentarismo. El deporte es sinónimo de salud, por lo que invertir en deporte es invertir en salud."
202,"9.14 Impulsaremos un Plan de Apoyo a los Clubs de Deporte Base. El objetivo es la protección social de los profesionales que prestan servicios en régimen de laboralidad en estas entidades y el establecimiento de medidas facilitadoras a los Clubs de deporte base, sin ánimo de lucro."
203,9.15 Potenciaremos los programas vinculados con la “receta deportiva” y la formación de sus prescriptores. Promoveremos la actualización de la Ley del Deporte de la Comunidad de Madrid. La adaptaremos a las necesidades actuales de la sociedad madrileña.
204,"9.16 Fomentaremos y apostaremos por la participación de las mujeres en el deporte. Promoveremos la organización de eventos específicos que fomenten la participación de la mujer en el deporte otorgando ayudas a Federaciones y Clubes por el incremento del número de licencias femeninas. Apostaremos por el deporte inclusivo, que permita establecer cambios significativos en la relación de las personas con discapacidad con el deporte."
205,"9.17 Apostaremos por celebrar grandes eventos deportivos en la Comunidad de Madrid. Buscaremos grandes eventos deportivos nacionales e internacionales, así como grandes espectáculos deportivos que contribuyan a difundir la Marca Madrid."
206,"9.18 Crearemos el Carnet Campus Región en Forma para que los estudiantes puedan utilizar las instalaciones deportivas de cualquier universidad pública de la Comunidad de Madrid. También los docentes y el personal que trabaje en cualquiera de las 6 universidades públicas de la Comunidad de Madrid tendrá acceso a las instalaciones a través de un carnet común que permita generar una comunidad deportiva dentro del mundo universitario para el uso de campos de fútbol, pistas de pádel, etc."
207,"Personas mayores 9.19 Continuaremos mejorando la atención que se presta a las personas mayores en todos los centros de carácter social y sociosanitarios de la Comunidad de Madrid. Reforzaremos los protocolos de inspección y garantizaremos los máximos estándares de la calidad asistencial. 9.20 Desarrollaremos un Plan para la Prevención y Detección de la Violencia contra las personas mayores tanto en el ámbito doméstico como en el de las residencias. Apostaremos por un protocolo de intervención coordinada de los servicios sociales y sanitarios, planes de formación para nuestros profesionales para dotarlos de herramientas de respuesta ante estas situaciones y programas específicos de abordaje de los factores de riesgo. 9.21 Eliminaremos las sujeciones mecánicas y químicas en las residencias de mayores y de personas con discapacidad. Defenderemos los derechos individuales de todos los españoles independientemente de su edad o de su patología” porque mirar hacia otro lado en este asunto sólo está limitando la calidad de vida y la dignidad de nuestros mayores. 9.22 Diseñaremos una nueva Estrategia para el envejecimiento activo y saludable de las personas mayores. Implantaremos una tarifa reducida para el acceso de los Centros Deportivos de la Comunidad de Madrid a la que tendrán derecho aquellas personas que sean beneficiarias de una pensión no contributiva. Fomentaremos el voluntariado entre las personas mayores e impulsaremos programas de “mentores” en colaboración con las empresas madrileñas."
208,9.19 Continuaremos mejorando la atención que se presta a las personas mayores en todos los centros de carácter social y sociosanitarios de la Comunidad de Madrid. Reforzaremos los protocolos de inspección y garantizaremos los máximos estándares de la calidad asistencial.
209,"9.20 Desarrollaremos un Plan para la Prevención y Detección de la Violencia contra las personas mayores tanto en el ámbito doméstico como en el de las residencias. Apostaremos por un protocolo de intervención coordinada de los servicios sociales y sanitarios, planes de formación para nuestros profesionales para dotarlos de herramientas de respuesta ante estas situaciones y programas específicos de abordaje de los factores de riesgo."
210,9.21 Eliminaremos las sujeciones mecánicas y químicas en las residencias de mayores y de personas con discapacidad. Defenderemos los derechos individuales de todos los españoles independientemente de su edad o de su patología” porque mirar hacia otro lado en este asunto sólo está limitando la calidad de vida y la dignidad de nuestros mayores.
211,9.22 Diseñaremos una nueva Estrategia para el envejecimiento activo y saludable de las personas mayores. Implantaremos una tarifa reducida para el acceso de los Centros Deportivos de la Comunidad de Madrid a la que tendrán derecho aquellas personas que sean beneficiarias de una pensión no contributiva. Fomentaremos el voluntariado entre las personas mayores e impulsaremos programas de “mentores” en colaboración con las empresas madrileñas.
